Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
23 6 -4.8655257 0.0 -22.7742 5.40249 -16.1995 340.647 -2208.21 338.88 -2192.43 0.0 338.88 -2192.43 36.8151 -22.7742 -1839.5089 -3.47345 -3.47345
23 7 -4.8655257 0.0 -22.7742 5.40249 -16.1995 340.647 -2208.21 338.88 -2192.43 0.0 338.88 -2192.43 36.8151 -22.7742 -1839.5089 -3.47345 -3.47345
24 0 -4.780071 0.0 -20.264 5.32445 -16.6539 340.647 -2208.21 339.586 -2196.58 0.0 339.586 -2196.58 37.8847 -20.264 -1839.3735 -0.962728 -0.962728
24 1 -4.7799354 0.0 -20.2763 5.32479 -16.6587 340.647 -2208.21 339.584 -2196.56 0.0 339.584 -2196.56 37.8989 -20.2763 -1839.3535 -0.966107 -0.966107
24 2 -4.7799354 0.0 -20.2763 5.32479 -16.6587 340.647 -2208.21 339.584 -2196.56 0.0 339.584 -2196.56 37.8989 -20.2763 -1839.3535 -0.966107 -0.966107
24 3 -4.7799354 0.0 -20.2763 5.32479 -16.6587 340.647 -2208.21 339.584 -2196.56 0.0 339.584 -2196.56 37.8989 -20.2763 -1839.3535 -0.966107 -0.966107
24 4 -4.7799354 0.0 -20.2763 5.32479 -16.6587 340.647 -2208.21 339.584 -2196.56 0.0 339.584 -2196.56 37.8989 -20.2763 -1839.3535 -0.966107 -0.966107
24 5 -4.67951 0.0 -18.5738 5.31127 -16.2355 340.647 -2208.21 339.572 -2197.13 0.0 339.572 -2197.13 36.9102 -18.5738 -1839.2214 -0.634673 -0.634673
24 6 -4.67951 0.0 -18.5738 5.31127 -16.2355 340.647 -2208.21 339.572 -2197.13 0.0 339.572 -2197.13 36.9102 -18.5738 -1839.2214 -0.634673 -0.634673
24 7 -4.67951 0.0 -18.5738 5.31127 -16.2355 340.647 -2208.21 339.572 -2197.13 0.0 339.572 -2197.13 36.9102 -18.5738 -1839.2214 -0.634673 -0.634673
25 0 -5.0955954 0.0 -26.7042 5.41297 -17.9126 340.647 -2208.21 339.015 -2192.02 0.0 339.015 -2192.02 40.3753 -26.7042 -1839.3339 -2.8689 -2.8689
26 0 -5.2520795 0.0 -28.4331 5.31209 -15.7294 340.647 -2208.21 338.538 -2189.14 0.0 338.538 -2189.14 39.8126 -28.4331 -1839.2225 1.24235 1.24235
26 1 -5.2520795 0.0 -28.4331 5.31209 -15.7294 340.647 -2208.21 338.538 -2189.14 0.0 338.538 -2189.14 39.8126 -28.4331 -1839.2225 1.24235 1.24235
26 2 -5.1995215 0.0 -27.845 5.34636 -15.7544 340.647 -2208.21 338.543 -2189.17 0.0 338.543 -2189.17 39.8683 -27.845 -1838.6038 1.58377 1.58377
26 3 -5.1995215 0.0 -27.845 5.34636 -15.7544 340.647 -2208.21 338.543 -2189.17 0.0 338.543 -2189.17 39.8683 -27.845 -1838.6038 1.58377 1.58377
26 4 -5.1995215 0.0 -27.845 5.34636 -15.7544 340.647 -2208.21 338.543 -2189.17 0.0 338.543 -2189.17 39.8683 -27.845 -1838.6038 1.58377 1.58377
26 5 -5.1995215 0.0 -27.845 5.34636 -15.7544 340.647 -2208.21 338.543 -2189.17 0.0 338.543 -2189.17 39.8683 -27.845 -1838.6038 1.58377 1.58377
26 6 -5.1995215 0.0 -27.845 5.34636 -15.7544 340.647 -2208.21 338.543 -2189.17 0.0 338.543 -2189.17 39.8683 -27.845 -1838.6038 1.58377 1.58377
26 7 -5.17643 0.0 -27.7161 5.36232 -15.7281 340.647 -2208.21 338.51 -2188.89 0.0 338.51 -2188.89 39.6975 -27.7161 -1838.3984 1.82632 1.82632
27 0 -5.091021 0.0 -27.9485 5.43287 -16.733 340.647 -2208.21 339.344 -2189.32 0.0 339.344 -2189.32 38.8643 -27.9485 -1839.0603 -3.31876 -3.31876
27 1 -5.091021 0.0 -27.9485 5.43287 -16.733 340.647 -2208.21 339.344 -2189.32 0.0 339.344 -2189.32 38.8643 -27.9485 -1839.0603 -3.31876 -3.31876
27 2 -5.091021 0.0 -27.9485 5.43287 -16.733 340.647 -2208.21 339.344 -2189.32 0.0 339.344 -2189.32 38.8643 -27.9485 -1839.0603 -3.31876 -3.31876
27 3 -5.1003604 0.0 -28.0509 5.43003 -16.7597 340.647 -2208.21 339.347 -2189.35 0.0 339.347 -2189.35 39.0722 -28.0509 -1838.9819 -3.30898 -3.30898
27 4 -5.1003604 0.0 -28.0509 5.43003 -16.7597 340.647 -2208.21 339.347 -2189.35 0.0 339.347 -2189.35 39.0722 -28.0509 -1838.9819 -3.30898 -3.30898
27 5 -5.0921574 0.0 -27.9826 5.43169 -16.7522 340.647 -2208.21 339.346 -2189.31 0.0 339.346 -2189.31 38.9778 -27.9826 -1838.969 -3.32003 -3.32003
27 6 -5.0921574 0.0 -27.9826 5.43169 -16.7522 340.647 -2208.21 339.346 -2189.31 0.0 339.346 -2189.31 38.9778 -27.9826 -1838.969 -3.32003 -3.32003
27 7 -5.0921574 0.0 -27.9826 5.43169 -16.7522 340.647 -2208.21 339.346 -2189.31 0.0 339.346 -2189.31 38.9778 -27.9826 -1838.969 -3.32003 -3.32003
28 0 -4.633215 0.0 -17.9761 5.38274 -16.6796 340.647 -2208.21 341.137 -2200.05 0.0 341.137 -2200.05 37.8415 -17.9761 -1839.0476 4.79918 4.79918
28 1 -4.630509 0.0 -17.9732 5.38226 -16.6701 340.647 -2208.21 341.136 -2200.0 0.0 341.136 -2200.0 37.8351 -17.9732 -1839.0022 4.79571 4.79571
28 2 -4.630509 0.0 -17.9732 5.38226 -16.6701 340.647 -2208.21 341.136 -2200.0 0.0 341.136 -2200.0 37.8351 -17.9732 -1839.0022 4.79571 4.79571
28 3 -4.6300254 0.0 -18.0173 5.38584 -16.6585 340.647 -2208.21 341.138 -2199.91 0.0 341.138 -2199.91 37.8692 -18.0173 -1838.9202 4.80349 4.80349
28 4 -4.6300254 0.0 -18.0173 5.38584 -16.6585 340.647 -2208.21 341.138 -2199.91 0.0 341.138 -2199.91 37.8692 -18.0173 -1838.9202 4.80349 4.80349
28 5 -4.6300254 0.0 -18.0173 5.38584 -16.6585 340.647 -2208.21 341.138 -2199.91 0.0 341.138 -2199.91 37.8692 -18.0173 -1838.9202 4.80349 4.80349
28 6 -4.6300254 0.0 -18.0173 5.38584 -16.6585 340.647 -2208.21 341.138 -2199.91 0.0 341.138 -2199.91 37.8692 -18.0173 -1838.9202 4.80349 4.80349
28 7 -4.6300254 0.0 -18.0173 5.38584 -16.6585 340.647 -2208.21 341.138 -2199.91 0.0 341.138 -2199.91 37.8692 -18.0173 -1838.9202 4.80349 4.80349
29 0 -4.653555 0.0 -18.2137 5.37041 -17.5989 340.647 -2208.21 340.339 -2199.72 0.0 340.339 -2199.72 38.7528 -18.2137 -1838.8419 5.6299 5.6299
29 1 -4.651231 0.0 -18.184 5.36998 -17.5972 340.647 -2208.21 340.341 -2199.73 0.0 340.341 -2199.73 38.751 -18.184 -1838.822 5.62718 5.62718
29 2 -4.651231 0.0 -18.184 5.36998 -17.5972 340.647 -2208.21 340.341 -2199.73 0.0 340.341 -2199.73 38.751 -18.184 -1838.822 5.62718 5.62718
29 3 -4.645622 0.0 -18.1166 5.36915 -17.6188 340.647 -2208.21 340.344 -2199.77 0.0 340.344 -2199.77 38.7606 -18.1166 -1838.782 5.62984 5.62984
29 4 -4.645622 0.0 -18.1166 5.36915 -17.6188 340.647 -2208.21 340.344 -2199.77 0.0 340.344 -2199.77 38.7606 -18.1166 -1838.782 5.62984 5.62984
29 5 -4.645622 0.0 -18.1166 5.36915 -17.6188 340.647 -2208.21 340.344 -2199.77 0.0 340.344 -2199.77 38.7606 -18.1166 -1838.782 5.62984 5.62984
29 6 -4.645622 0.0 -18.1166 5.36915 -17.6188 340.647 -2208.21 340.344 -2199.77 0.0 340.344 -2199.77 38.7606 -18.1166 -1838.782 5.62984 5.62984
29 7 -4.645622 0.0 -18.1166 5.36915 -17.6188 340.647 -2208.21 340.344 -2199.77 0.0 340.344 -2199.77 38.7606 -18.1166 -1838.782 5.62984 5.62984
30 0 -5.520208 0.0 -32.4208 5.46535 -18.9545 340.647 -2208.21 338.981 -2191.03 0.0 338.981 -2191.03 45.6799 -32.4208 -1838.79 -2.01407 -2.01407
30 1 -5.483711 0.0 -32.0071 5.46818 -19.081 340.647 -2208.21 338.984 -2191.2 0.0 338.984 -2191.2 45.8435 -32.0071 -1838.3795 -1.87767 -1.87767
31 0 -4.990243 0.0 -24.7077 5.4483 -16.4388 340.647 -2208.21 339.108 -2192.0 0.0 339.108 -2192.0 38.8545 -24.7077 -1838.7452 -3.6401 -3.6401
32 0 -4.6494946 0.0 -17.6836 5.49161 -16.3076 340.647 -2208.21 340.375 -2199.05 0.0 340.375 -2199.05 37.9725 -17.6836 -1838.3862 2.2213 2.2213
32 1 -4.635481 0.0 -17.6595 5.49289 -16.3195 340.647 -2208.21 340.389 -2198.89 0.0 340.389 -2198.89 37.9373 -17.6595 -1838.223 2.31107 2.31107
32 2 -4.73756 0.0 -18.6216 5.49634 -16.4207 340.647 -2208.21 340.443 -2199.25 0.0 340.443 -2199.25 40.094 -18.6216 -1837.3346 4.82479 4.82479
32 3 -4.370442 0.0 -15.9506 5.53554 -19.0821 340.647 -2208.21 340.423 -2199.95 0.0 340.423 -2199.95 43.2764 -15.9506 -1832.2013 7.30092 7.30092
32 4 -4.350915 0.0 -15.618 5.53868 -18.9332 340.647 -2208.21 340.474 -2200.07 0.0 340.474 -2200.07 43.356 -15.618 -1831.858 7.85744 7.85744
32 5 -4.5081563 0.0 -17.8334 5.44931 -17.6587 340.647 -2208.21 340.022 -2197.38 0.0 340.022 -2197.38 43.6211 -17.8334 -1831.5703 8.0115 8.0115
32 6 -4.517134 0.0 -18.0899 5.44962 -17.83 340.647 -2208.21 340.002 -2197.27 0.0 340.002 -2197.27 44.0402 -18.0899 -1831.3179 7.9925 7.9925
33 0 -4.958306 0.0 -23.8972 5.44109 -16.3042 340.647 -2208.21 339.019 -2192.47 0.0 339.019 -2192.47 38.9975 -23.8972 -1838.3506 -2.06842 -2.06842
33 1 -4.958306 0.0 -23.8972 5.44109 -16.3042 340.647 -2208.21 339.019 -2192.47 0.0 339.019 -2192.47 38.9975 -23.8972 -1838.3506 -2.06842 -2.06842
33 2 -4.958306 0.0 -23.8972 5.44109 -16.3042 340.647 -2208.21 339.019 -2192.47 0.0 339.019 -2192.47 38.9975 -23.8972 -1838.3506 -2.06842 -2.06842
33 3 -4.958306 0.0 -23.8972 5.44109 -16.3042 340.647 -2208.21 339.019 -2192.47 0.0 339.019 -2192.47 38.9975 -23.8972 -1838.3506 -2.06842 -2.06842
33 4 -4.9576077 0.0 -23.8959 5.44069 -16.2745 340.647 -2208.21 339.018 -2192.43 0.0 339.018 -2192.43 38.964 -23.8959 -1838.3438 -2.06985 -2.06985
33 5 -4.9576077 0.0 -23.8959 5.44069 -16.2745 340.647 -2208.21 339.018 -2192.43 0.0 339.018 -2192.43 38.964 -23.8959 -1838.3438 -2.06985 -2.06985
33 6 -4.915622 0.0 -24.0062 5.43067 -17.3663 340.647 -2208.21 339.024 -2192.69 0.0 339.024 -2192.69 40.2335 -24.0062 -1837.4387 -2.09912 -2.09912
33 7 -4.915622 0.0 -24.0062 5.43067 -17.3663 340.647 -2208.21 339.024 -2192.69 0.0 339.024 -2192.69 40.2335 -24.0062 -1837.4387 -2.09912 -2.09912
34 0 -5.2679152 0.0 -29.9231 5.5246 -19.0042 340.647 -2208.21 338.815 -2190.47 0.0 338.815 -2190.47 43.3247 -29.9231 -1838.2534 -2.73036 -2.73036
34 1 -5.1021314 0.0 -26.8231 5.45433 -17.5179 340.647 -2208.21 338.831 -2191.2 0.0 338.831 -2191.2 41.3056 -26.8231 -1837.8865 -1.75421 -1.75421
34 2 -5.1021314 0.0 -26.8231 5.45433 -17.5179 340.647 -2208.21 338.831 -2191.2 0.0 338.831 -2191.2 41.3056 -26.8231 -1837.8865 -1.75421 -1.75421
34 3 -5.1021314 0.0 -26.8231 5.45433 -17.5179 340.647 -2208.21 338.831 -2191.2 0.0 338.831 -2191.2 41.3056 -26.8231 -1837.8865 -1.75421 -1.75421
34 4 -5.1434016 0.0 -28.4134 5.4506 -17.7591 340.647 -2208.21 338.816 -2189.64 0.0 338.816 -2189.64 41.6027 -28.4134 -1837.6346 -1.89679 -1.89679
34 5 -5.1434016 0.0 -28.4134 5.4506 -17.7591 340.647 -2208.21 338.816 -2189.64 0.0 338.816 -2189.64 41.6027 -28.4134 -1837.6346 -1.89679 -1.89679
34 6 -5.1434016 0.0 -28.4134 5.4506 -17.7591 340.647 -2208.21 338.816 -2189.64 0.0 338.816 -2189.64 41.6027 -28.4134 -1837.6346 -1.89679 -1.89679
34 7 -5.1434016 0.0 -28.4134 5.4506 -17.7591 340.647 -2208.21 338.816 -2189.64 0.0 338.816 -2189.64 41.6027 -28.4134 -1837.6346 -1.89679 -1.89679
35 0 -5.097105 0.0 -25.4949 5.5388 -17.7495 340.647 -2208.21 339.218 -2193.87 0.0 339.218 -2193.87 41.9885 -25.4949 -1838.1584 -4.32593 -4.32593
35 1 -5.097105 0.0 -25.4949 5.5388 -17.7495 340.647 -2208.21 339.218 -2193.87 0.0 339.218 -2193.87 41.9885 -25.4949 -1838.1584 -4.32593 -4.32593
35 2 -5.097105 0.0 -25.4949 5.5388 -17.7495 340.647 -2208.21 339.218 -2193.87 0.0 339.218 -2193.87 41.9885 -25.4949 -1838.1584 -4.32593 -4.32593
35 3 -5.009901 0.0 -24.3751 5.53468 -17.6979 340.647 -2208.21 339.211 -2194.12 0.0 339.211 -2194.12 41.715 -24.3751 -1837.5693 -4.302 -4.302
35 4 -4.9777517 0.0 -24.0016 5.53317 -17.6849 340.647 -2208.21 339.21 -2194.16 0.0 339.21 -2194.16 41.6198 -24.0016 -1837.3318 -4.28391 -4.28391
35 5 -4.9777517 0.0 -24.0016 5.53317 -17.6849 340.647 -2208.21 339.21 -2194.16 0.0 339.21 -2194.16 41.6198 -24.0016 -1837.3318 -4.28391 -4.28391
35 6 -4.9777517 0.0 -24.0016 5.53317 -17.6849 340.647 -2208.21 339.21 -2194.16 0.0 339.21 -2194.16 41.6198 -24.0016 -1837.3318 -4.28391 -4.28391
35 7 -4.9777517 0.0 -24.0016 5.53317 -17.6849 340.647 -2208.21 339.21 -2194.16 0.0 339.21 -2194.16 41.6198 -24.0016 -1837.3318 -4.28391 -4.28391
36 0 -4.939299 0.0 -22.3644 5.50629 -17.0134 340.647 -2208.21 339.008 -2195.12 0.0 339.008 -2195.12 40.3424 -22.3644 -1838.134 0.02551805 0.02551805
36 1 -4.939299 0.0 -22.3644 5.50629 -17.0134 340.647 -2208.21 339.008 -2195.12 0.0 339.008 -2195.12 40.3424 -22.3644 -1838.134 0.02551805 0.02551805
36 2 -4.939299 0.0 -22.3644 5.50629 -17.0134 340.647 -2208.21 339.008 -2195.12 0.0 339.008 -2195.12 40.3424 -22.3644 -1838.134 0.02551805 0.02551805
36 3 -4.9216127 0.0 -22.1299 5.50813 -16.9871 340.647 -2208.21 339.018 -2195.18 0.0 339.018 -2195.18 40.2925 -22.1299 -1837.9993 -0.02099516 -0.02099516
36 4 -4.9216127 0.0 -22.1299 5.50813 -16.9871 340.647 -2208.21 339.018 -2195.18 0.0 339.018 -2195.18 40.2925 -22.1299 -1837.9993 -0.02099516 -0.02099516
36 5 -4.9216127 0.0 -22.1299 5.50813 -16.9871 340.647 -2208.21 339.018 -2195.18 0.0 339.018 -2195.18 40.2925 -22.1299 -1837.9993 -0.02099516 -0.02099516
36 6 -4.8662987 0.0 -21.7134 5.50491 -16.9413 340.647 -2208.21 339.025 -2194.89 0.0 339.025 -2194.89 40.2533 -21.7134 -1837.3251 -0.253473 -0.253473
36 7 -4.8662987 0.0 -21.7134 5.50491 -16.9413 340.647 -2208.21 339.025 -2194.89 0.0 339.025 -2194.89 40.2533 -21.7134 -1837.3251 -0.253473 -0.253473
37 0 -5.122483 0.0 -28.8958 5.35897 -19.1219 340.647 -2208.21 338.928 -2190.23 0.0 338.928 -2190.23 42.071 -28.8958 -1838.1267 -3.19954 -3.19954
37 1 -5.122483 0.0 -28.8958 5.35897 -19.1219 340.647 -2208.21 338.928 -2190.23 0.0 338.928 -2190.23 42.071 -28.8958 -1838.1267 -3.19954 -3.19954
37 2 -4.817403 0.0 -24.0458 5.36582 -17.7312 340.647 -2208.21 338.837 -2191.2 0.0 338.837 -2191.2 38.636 -24.0458 -1837.7728 -2.56593 -2.56593
37 3 -4.8500953 0.0 -24.949 5.37113 -18.0527 340.647 -2208.21 338.862 -2190.69 0.0 338.862 -2190.69 39.0981 -24.949 -1837.6787 -2.73438 -2.73438
37 4 -4.8500953 0.0 -24.949 5.37113 -18.0527 340.647 -2208.21 338.862 -2190.69 0.0 338.862 -2190.69 39.0981 -24.949 -1837.6787 -2.73438 -2.73438
37 5 -4.8500953 0.0 -24.949 5.37113 -18.0527 340.647 -2208.21 338.862 -2190.69 0.0 338.862 -2190.69 39.0981 -24.949 -1837.6787 -2.73438 -2.73438
37 6 -4.8500953 0.0 -24.949 5.37113 -18.0527 340.647 -2208.21 338.862 -2190.69 0.0 338.862 -2190.69 39.0981 -24.949 -1837.6787 -2.73438 -2.73438
37 7 -4.8500953 0.0 -24.949 5.37113 -18.0527 340.647 -2208.21 338.862 -2190.69 0.0 338.862 -2190.69 39.0981 -24.949 -1837.6787 -2.73438 -2.73438
38 0 -4.953712 0.0 -25.2672 5.5267 -16.3378 340.647 -2208.21 339.007 -2190.16 0.0 339.007 -2190.16 39.3284 -25.2672 -1837.0917 -2.65461 -2.65461
38 1 -5.382662 0.0 -31.8301 5.56201 -17.8486 340.647 -2208.21 338.735 -2188.06 0.0 338.735 -2188.06 45.7813 -31.8301 -1835.3739 1.27065 1.27065
39 0 -5.119932 0.0 -28.1084 5.52456 -17.9786 340.647 -2208.21 338.84 -2189.87 0.0 338.84 -2189.87 42.4383 -28.1084 -1836.7003 -1.17259 -1.17259
40 0 -5.1458483 0.0 -28.1711 5.48363 -17.9842 340.647 -2208.21 339.354 -2191.06 0.0 339.354 -2191.06 43.2932 -28.1711 -1836.584 -1.98193 -1.98193
40 1 -5.0990467 0.0 -27.5192 5.49032 -17.8337 340.647 -2208.21 339.359 -2191.15 0.0 339.359 -2191.15 43.0945 -27.5192 -1836.2157 -2.05499 -2.05499
40 2 -5.0966825 0.0 -27.5499 5.49062 -17.8289 340.647 -2208.21 339.36 -2191.06 0.0 339.36 -2191.06 43.1097 -27.5499 -1836.1403 -2.06352 -2.06352
41 0 -4.7906256 0.0 -22.3227 5.36067 -16.3248 340.647 -2208.21 338.884 -2192.1 0.0 338.884 -2192.1 39.1026 -22.3227 -1836.4363 -2.35824 -2.35824
41 1 -4.773139 0.0 -22.1442 5.35582 -16.284 340.647 -2208.21 338.886 -2192.06 0.0 338.886 -2192.06 39.0325 -22.1442 -1836.2859 -2.362 -2.362
42 0 -5.0806623 0.0 -28.4836 5.57535 -17.8644 340.647 -2208.21 339.302 -2189.17 0.0 339.302 -2189.17 42.8975 -28.4836 -1835.4541 0.0558883 0.0558883
42 1 -5.107215 0.0 -28.3122 5.61167 -18.0501 340.647 -2208.21 339.329 -2190.04 0.0 339.329 -2190.04 43.8089 -28.3122 -1835.2145 -0.158 -0.158
43 0 -5.000293 0.0 -25.4524 5.50395 -17.2774 340.647 -2208.21 339.376 -2192.18 0.0 339.376 -2192.18 43.5944 -25.4524 -1834.6619 -0.877788 -0.877788
43 1 -4.7632456 0.0 -23.2033 5.50198 -18.7297 340.647 -2208.21 339.364 -2193.22 0.0 339.364 -2193.22 47.1042 -23.2033 -1829.9551 1.40438 1.40438
44 0 -4.548992 0.0 -16.8322 5.62538 -17.3313 340.647 -2208.21 340.368 -2199.53 0.0 340.368 -2199.53 42.0441 -16.8322 -1833.9501 7.41765 7.41765
44 1 -4.549462 0.0 -16.8264 5.62473 -17.3314 340.647 -2208.21 340.363 -2199.54 0.0 340.363 -2199.54 42.0567 -16.8264 -1833.9468 7.43286 7.43286
44 2 -4.549462 0.0 -16.8264 5.62473 -17.3314 340.647 -2208.21 340.363 -2199.54 0.0 340.363 -2199.54 42.0567 -16.8264 -1833.9468 7.43286 7.43286
44 3 -4.549462 0.0 -16.8264 5.62473 -17.3314 340.647 -2208.21 340.363 -2199.54 0.0 340.363 -2199.54 42.0567 -16.8264 -1833.9468 7.43286 7.43286
44 4 -4.516849 0.0 -16.4491 5.61747 -17.3138 340.647 -2208.21 340.354 -2199.57 0.0 340.354 -2199.57 42.0907 -16.4491 -1833.5745 7.7158 7.7158
45 0 -4.7170267 0.0 -21.3047 5.44864 -17.918 340.647 -2208.21 338.898 -2193.95 0.0 338.898 -2193.95 44.2207 -21.3047 -1832.136 3.56114 3.56114
